PHOENIX, AZ, USA
month,day,hour,Dry Bulb Temp,Rel Humidity,Global Horiz Rad,Diffuse Rad,Wind Speed,Wind Direction,
 , , ,degrees C,percent,(Wh/sq.m),(Wh/sq.m),ms,degrees,
3,24,10,19.4,39.0,599.0,77.0,2.1,120.0,
3,24,11,21.1,31.0,768.0,89.0,3.6,140.0,
3,24,12,22.2,28.0,881.0,97.0,0.0,0.0,
3,24,13,23.9,26.0,928.0,100.0,2.6,200.0,
3,24,14,24.4,25.0,898.0,98.0,3.6,290.0,
3,24,15,25.0,25.0,795.0,91.0,3.6,300.0,
3,24,16,25.0,25.0,638.0,79.0,3.6,310.0,
3,24,17,25.0,24.0,431.0,62.0,3.6,270.0,
3,24,18,24.4,23.0,202.0,41.0,4.1,280.0,
3,24,19,23.3,24.0,36.0,21.0,3.1,280.0,
3,24,20,22.2,26.0,0.0,0.0,2.1,280.0,
3,24,21,21.1,30.0,0.0,0.0,1.5,290.0,
3,24,22,18.3,39.0,0.0,0.0,0.0,0.0,
3,24,23,17.2,43.0,0.0,0.0,0.0,0.0,
3,24,24,15.6,50.0,0.0,0.0,2.1,80.0,
3,25,1,13.3,57.0,0.0,0.0,1.5,140.0,
3,25,2,14.4,53.0,0.0,0.0,2.6,130.0,
3,25,3,13.3,57.0,0.0,0.0,2.1,130.0,
3,25,4,13.3,57.0,0.0,0.0,4.1,120.0,
3,25,5,11.7,64.0,0.0,0.0,2.6,100.0,
3,25,6,10.6,69.0,0.0,0.0,2.6,120.0,
3,25,7,11.7,64.0,20.0,17.0,2.6,130.0,
3,25,8,13.3,57.0,147.0,59.0,2.6,120.0,
3,25,9,17.2,45.0,372.0,96.0,3.6,120.0,
3,25,10,20.6,39.0,586.0,126.0,3.1,110.0,
3,25,11,22.2,35.0,758.0,146.0,2.1,180.0,
3,25,12,23.3,27.0,874.0,158.0,1.5,90.0,
3,25,13,24.4,24.0,916.0,162.0,1.5,170.0,
3,25,14,26.1,20.0,886.0,159.0,2.1,180.0,
3,25,15,26.7,15.0,792.0,157.0,2.1,290.0,
3,25,16,27.2,13.0,633.0,146.0,2.1,310.0,
3,25,17,26.7,15.0,405.0,149.0,2.1,340.0,
3,25,18,26.1,16.0,168.0,112.0,3.1,340.0,
3,25,19,24.4,18.0,28.0,24.0,2.6,10.0,
3,25,20,23.9,19.0,0.0,0.0,2.1,360.0,
3,25,21,22.2,22.0,0.0,0.0,1.5,40.0,
3,25,22,21.1,28.0,0.0,0.0,1.5,180.0,
3,25,23,18.9,33.0,0.0,0.0,1.5,160.0,
3,25,24,18.3,34.0,0.0,0.0,2.1,150.0,
3,26,1,16.1,41.0,0.0,0.0,1.5,290.0,
3,26,2,16.7,40.0,0.0,0.0,1.5,70.0,
3,26,3,15.6,43.0,0.0,0.0,2.6,130.0,
3,26,4,14.4,46.0,0.0,0.0,2.1,120.0,
3,26,5,14.4,46.0,0.0,0.0,3.1,110.0,
3,26,6,14.4,46.0,0.0,0.0,3.1,110.0,
3,26,7,13.9,47.0,15.0,15.0,4.1,120.0,
3,26,8,15.6,44.0,110.0,103.0,4.1,110.0,
3,26,9,18.3,37.0,289.0,184.0,4.1,110.0,
3,26,10,21.1,31.0,259.0,215.0,3.6,120.0,
3,26,11,22.2,29.0,593.0,413.0,3.6,110.0,
3,26,12,23.3,27.0,318.0,311.0,2.1,310.0,
3,26,13,23.9,26.0,609.0,452.0,3.1,250.0,
3,26,14,25.0,25.0,963.0,313.0,3.1,290.0,
3,26,15,26.1,21.0,756.0,242.0,2.1,290.0,
3,26,16,26.1,17.0,652.0,169.0,2.1,320.0,
3,26,17,26.1,16.0,428.0,70.0,4.1,270.0,
3,26,18,25.6,15.0,212.0,39.0,2.6,300.0,
3,26,19,23.9,17.0,44.0,19.0,2.6,10.0,
3,26,20,22.8,20.0,0.0,0.0,1.5,60.0,
3,26,21,20.6,23.0,0.0,0.0,1.5,90.0,
3,26,22,18.9,28.0,0.0,0.0,0.0,0.0,
3,26,23,17.2,33.0,0.0,0.0,2.6,130.0,
3,26,24,16.7,37.0,0.0,0.0,1.5,180.0,
3,27,1,15.0,41.0,0.0,0.0,3.1,80.0,
3,27,2,15.6,41.0,0.0,0.0,1.5,360.0,
3,27,3,14.4,44.0,0.0,0.0,2.1,150.0,
3,27,4,13.3,47.0,0.0,0.0,2.6,100.0,
3,27,5,11.7,49.0,0.0,0.0,3.6,110.0,
3,27,6,12.2,47.0,0.0,0.0,4.1,100.0,
3,27,7,11.1,50.0,32.0,24.0,3.6,90.0,
3,27,8,14.4,41.0,162.0,70.0,3.1,110.0,
3,27,9,17.2,34.0,407.0,166.0,2.1,100.0,
3,27,10,20.0,24.0,604.0,158.0,3.1,120.0,
3,27,11,21.1,22.0,728.0,176.0,2.6,150.0,
3,27,12,22.2,21.0,845.0,122.0,2.6,140.0,
3,27,13,24.4,18.0,920.0,184.0,2.1,230.0,
3,27,14,25.6,17.0,893.0,217.0,5.2,290.0,
3,27,15,26.1,16.0,812.0,93.0,4.1,310.0,
3,27,16,25.6,18.0,647.0,81.0,6.7,290.0,
3,27,17,25.6,19.0,409.0,109.0,5.2,270.0,
3,27,18,25.0,19.0,202.0,48.0,6.2,250.0,
3,27,19,23.9,22.0,43.0,19.0,4.6,280.0,
3,27,20,22.8,23.0,0.0,0.0,5.7,270.0,
3,27,21,21.1,26.0,0.0,0.0,4.1,270.0,
3,27,22,20.6,29.0,0.0,0.0,5.2,270.0,
3,27,23,18.9,32.0,0.0,0.0,4.6,260.0,
3,27,24,18.3,37.0,0.0,0.0,2.6,280.0,
3,28,1,17.8,35.0,0.0,0.0,1.0,340.0,
3,28,2,16.7,38.0,0.0,0.0,1.0,80.0,
3,28,3,15.0,44.0,0.0,0.0,2.1,70.0,
3,28,4,12.8,51.0,0.0,0.0,3.6,120.0,
3,28,5,12.2,53.0,0.0,0.0,4.1,100.0,
3,28,6,12.2,53.0,0.0,0.0,4.1,90.0,
3,28,7,11.7,55.0,31.0,18.0,3.6,90.0,
3,28,8,14.4,46.0,178.0,44.0,3.1,100.0,
3,28,9,16.7,41.0,409.0,68.0,3.1,90.0,
3,28,10,20.0,35.0,618.0,88.0,2.1,70.0,
3,28,11,21.7,31.0,792.0,121.0,2.6,320.0,
3,28,12,23.3,27.0,932.0,198.0,2.1,180.0,
3,28,13,24.4,25.0,950.0,147.0,3.6,230.0,
3,28,14,25.0,25.0,920.0,147.0,2.1,120.0,
3,28,15,25.6,24.0,809.0,103.0,3.1,240.0,
3,28,16,26.7,22.0,647.0,90.0,2.1,220.0,
3,28,17,25.6,24.0,438.0,71.0,5.2,290.0,
3,28,18,25.6,24.0,207.0,47.0,6.2,320.0,
3,28,19,24.4,25.0,42.0,22.0,3.1,10.0,
3,28,20,22.8,28.0,0.0,0.0,2.6,120.0,
3,28,21,20.6,32.0,0.0,0.0,2.6,80.0,
3,28,22,18.9,36.0,0.0,0.0,2.6,100.0,
3,28,23,18.3,37.0,0.0,0.0,3.1,120.0,
3,28,24,17.2,40.0,0.0,0.0,2.6,130.0,
3,29,1,17.2,40.0,0.0,0.0,2.6,130.0,
3,29,2,16.7,41.0,0.0,0.0,3.6,120.0,
3,29,3,15.0,46.0,0.0,0.0,3.1,80.0,
3,29,4,14.4,48.0,0.0,0.0,2.6,70.0,
3,29,5,14.4,48.0,0.0,0.0,3.6,100.0,
3,29,6,14.4,48.0,0.0,0.0,3.1,130.0,
3,29,7,13.9,49.0,35.0,15.0,2.6,140.0,
3,29,8,17.2,40.0,193.0,35.0,3.6,120.0,
3,29,9,19.4,42.0,422.0,54.0,3.6,140.0,
3,29,10,22.2,34.0,633.0,70.0,3.6,150.0,
3,29,11,23.9,30.0,801.0,90.0,3.6,140.0,
3,29,12,26.1,26.0,926.0,138.0,4.1,130.0,
3,29,13,27.2,21.0,951.0,90.0,3.1,200.0,
3,29,14,28.9,19.0,921.0,98.0,2.6,250.0,
3,29,15,29.4,20.0,754.0,125.0,3.6,200.0,
3,29,16,29.4,20.0,629.0,128.0,2.6,190.0,
3,29,17,28.9,19.0,411.0,205.0,4.1,290.0,
3,29,18,28.3,22.0,197.0,97.0,4.6,320.0,
3,29,19,27.2,23.0,40.0,27.0,4.1,270.0,
3,29,20,26.7,24.0,0.0,0.0,2.6,270.0,
3,29,21,22.8,33.0,0.0,0.0,2.1,110.0,
3,29,22,20.6,42.0,0.0,0.0,3.1,70.0,
3,29,23,20.0,42.0,0.0,0.0,3.6,110.0,
3,29,24,18.3,47.0,0.0,0.0,4.1,90.0,
3,30,1,18.3,45.0,0.0,0.0,5.2,100.0,
3,30,2,16.7,50.0,0.0,0.0,4.6,80.0,
3,30,3,16.1,52.0,0.0,0.0,3.6,90.0,
3,30,4,16.1,50.0,0.0,0.0,4.6,100.0,
3,30,5,15.0,56.0,0.0,0.0,4.1,120.0,
3,30,6,13.3,60.0,0.0,0.0,3.6,90.0,
3,30,7,16.1,50.0,31.0,21.0,4.1,100.0,
3,30,8,18.3,43.0,177.0,56.0,6.7,110.0,
3,30,9,20.6,41.0,389.0,110.0,5.7,110.0,
3,30,10,23.3,36.0,588.0,149.0,4.1,80.0,
3,30,11,25.6,32.0,734.0,174.0,4.1,130.0,
3,30,12,28.3,25.0,863.0,143.0,1.5,30.0,
3,30,13,29.4,20.0,931.0,220.0,3.1,170.0,
3,30,14,31.1,10.0,857.0,247.0,7.2,250.0,
3,30,15,31.1,7.0,740.0,255.0,7.2,240.0,
3,30,16,31.1,6.0,541.0,273.0,7.7,250.0,
3,30,17,30.6,10.0,356.0,187.0,5.7,300.0,
3,30,18,30.0,7.0,193.0,75.0,8.2,250.0,
3,30,19,27.8,8.0,39.0,26.0,5.7,240.0,
3,30,20,25.6,9.0,0.0,0.0,5.2,240.0,
3,30,21,25.6,9.0,0.0,0.0,6.7,240.0,
3,30,22,25.0,16.0,0.0,0.0,5.7,240.0,
3,30,23,23.9,26.0,0.0,0.0,3.6,270.0,
3,30,24,23.9,32.0,0.0,0.0,5.7,260.0,
3,31,1,23.3,36.0,0.0,0.0,5.7,250.0,
3,31,2,22.8,38.0,0.0,0.0,4.6,260.0,
3,31,3,21.1,42.0,0.0,0.0,6.2,260.0,
3,31,4,20.0,45.0,0.0,0.0,8.2,250.0,
3,31,5,19.4,44.0,0.0,0.0,7.7,250.0,
3,31,6,18.3,32.0,0.0,0.0,6.2,260.0,
3,31,7,17.2,29.0,34.0,21.0,4.6,280.0,
3,31,8,17.8,29.0,189.0,51.0,5.7,260.0,
3,31,9,20.0,26.0,421.0,77.0,5.7,230.0,
3,31,10,20.6,24.0,636.0,99.0,5.2,290.0,
3,31,11,21.7,23.0,803.0,114.0,5.7,270.0,
3,31,12,22.8,23.0,912.0,123.0,5.2,250.0,
3,31,13,23.9,22.0,954.0,126.0,6.2,260.0,
3,31,14,25.6,17.0,926.0,123.0,7.7,260.0,
3,31,15,26.1,15.0,826.0,115.0,8.8,260.0,
3,31,16,26.1,15.0,660.0,101.0,6.7,260.0,
3,31,17,26.7,9.0,452.0,80.0,7.7,300.0,
3,31,18,25.6,9.0,216.0,53.0,7.2,290.0,
3,31,19,23.4,9.0,43.0,24.0,3.8,264.0,
3,31,20,21.3,12.0,0.0,0.0,4.3,266.0,
3,31,21,19.6,21.0,0.0,0.0,3.2,241.0,
3,31,22,18.6,24.0,0.0,0.0,2.5,247.0,
3,31,23,17.7,28.0,0.0,0.0,2.2,261.0,
3,31,24,17.6,30.0,0.0,0.0,1.9,236.0,
4,1,1,17.4,33.0,0.0,0.0,2.1,224.0,
4,1,2,17.0,36.0,0.0,0.0,2.5,196.0,
4,1,3,16.2,39.0,0.0,0.0,2.6,179.0,
4,1,4,15.1,44.0,0.0,0.0,2.7,161.0,
4,1,5,13.7,49.0,0.0,0.0,2.8,144.0,
4,1,6,14.4,50.0,0.0,0.0,2.8,127.0,
4,1,7,15.5,51.0,34.0,19.0,2.8,110.0,
4,1,8,17.2,47.0,205.0,44.0,2.6,110.0,
4,1,9,20.2,41.0,431.0,73.0,2.9,110.0,
4,1,10,23.1,34.0,630.0,112.0,3.3,120.0,
4,1,11,26.1,28.0,783.0,257.0,3.6,120.0,
4,1,12,28.5,25.0,913.0,147.0,3.1,160.0,
4,1,13,30.9,21.0,983.0,122.0,2.6,200.0,
4,1,14,33.3,18.0,934.0,101.0,2.1,240.0,
4,1,15,33.7,16.0,832.0,94.0,2.6,250.0,
4,1,16,34.0,15.0,675.0,83.0,3.1,250.0,
4,1,17,34.4,13.0,439.0,65.0,3.6,260.0,
4,1,18,31.8,15.0,223.0,44.0,2.9,250.0,
4,1,19,29.3,18.0,46.0,21.0,2.2,230.0,
4,1,20,26.7,20.0,0.0,0.0,1.5,220.0,
4,1,21,24.7,25.0,0.0,0.0,1.5,170.0,
4,1,22,22.6,30.0,0.0,0.0,1.5,120.0,
4,1,23,20.6,35.0,0.0,0.0,1.5,70.0,
4,1,24,19.5,38.0,0.0,0.0,1.7,70.0,
4,2,1,18.3,41.0,0.0,0.0,1.9,60.0,
4,2,2,17.2,44.0,0.0,0.0,2.1,60.0,
4,2,3,16.3,46.0,0.0,0.0,2.3,70.0,
4,2,4,15.3,49.0,0.0,0.0,2.4,80.0,
4,2,5,14.4,51.0,0.0,0.0,2.6,90.0,
4,2,6,15.5,50.0,0.0,0.0,2.6,100.0,
4,2,7,16.7,48.0,38.0,25.0,2.6,100.0,
4,2,8,17.8,47.0,187.0,73.0,2.6,110.0,
4,2,9,20.6,41.0,431.0,122.0,2.2,130.0,
4,2,10,23.3,34.0,642.0,155.0,1.9,160.0,
4,2,11,26.1,28.0,810.0,200.0,1.5,180.0,
4,2,12,28.0,25.0,924.0,200.0,1.7,190.0,
4,2,13,29.8,22.0,992.0,193.0,1.9,190.0,
4,2,14,31.7,19.0,938.0,180.0,2.1,200.0,
4,2,15,32.1,19.0,826.0,157.0,3.1,220.0,
4,2,16,32.4,18.0,667.0,126.0,4.2,250.0,
4,2,17,32.8,18.0,436.0,95.0,5.2,270.0,
4,2,18,30.9,20.0,187.0,87.0,4.5,260.0,
4,2,19,29.1,23.0,28.0,27.0,3.8,250.0,
4,2,20,27.2,25.0,0.0,0.0,3.1,240.0,
4,2,21,26.1,27.0,0.0,0.0,2.8,280.0,
4,2,22,25.0,30.0,0.0,0.0,2.4,320.0,
4,2,23,23.9,32.0,0.0,0.0,2.1,0.0,
4,2,24,22.2,36.0,0.0,0.0,1.9,20.0,
4,3,1,20.6,39.0,0.0,0.0,1.7,30.0,
4,3,2,18.9,43.0,0.0,0.0,1.5,50.0,
4,3,3,17.8,48.0,0.0,0.0,1.7,70.0,
4,3,4,16.7,53.0,0.0,0.0,1.9,100.0,
4,3,5,15.6,58.0,0.0,0.0,2.1,120.0,
4,3,6,16.7,55.0,0.0,0.0,2.4,120.0,
4,3,7,17.8,53.0,37.0,25.0,2.8,120.0,
4,3,8,18.9,50.0,190.0,61.0,3.1,120.0,
4,3,9,21.1,44.0,420.0,93.0,2.6,130.0,
4,3,10,23.4,38.0,625.0,119.0,2.0,130.0,
4,3,11,25.6,32.0,790.0,136.0,1.5,140.0,
4,3,12,26.9,30.0,903.0,147.0,3.1,190.0,
4,3,13,28.1,27.0,973.0,150.0,4.6,240.0,
4,3,14,29.4,25.0,926.0,147.0,6.2,290.0,
4,3,15,29.4,24.0,820.0,145.0,5.5,280.0,
4,3,16,29.4,23.0,661.0,145.0,4.8,280.0,
4,3,17,29.4,22.0,437.0,121.0,4.1,270.0,
4,3,18,27.4,25.0,207.0,72.0,3.4,250.0,
4,3,19,25.3,28.0,34.0,27.0,2.8,220.0,
4,3,20,23.3,31.0,0.0,0.0,2.1,200.0,
4,3,21,22.6,34.0,0.0,0.0,2.1,210.0,
4,3,22,21.8,38.0,0.0,0.0,2.1,230.0,
4,3,23,21.1,41.0,0.0,0.0,2.1,240.0,
4,3,24,20.9,42.0,0.0,0.0,2.9,260.0,
4,4,1,20.8,44.0,0.0,0.0,3.8,270.0,
4,4,2,20.6,45.0,0.0,0.0,4.6,290.0,
4,4,3,18.0,47.0,0.0,0.0,3.1,310.0,
4,4,4,15.4,49.0,0.0,0.0,1.5,340.0,
4,4,5,12.8,51.0,0.0,0.0,0.0,0.0,
4,4,6,13.9,48.0,0.0,0.0,0.5,20.0,
4,4,7,15.0,44.0,46.0,18.0,1.0,50.0,
4,4,8,16.1,41.0,217.0,37.0,1.5,70.0,
4,4,9,19.3,31.0,457.0,55.0,2.5,60.0,
4,4,10,22.4,20.0,673.0,78.0,3.6,60.0,
4,4,11,25.6,10.0,862.0,90.0,4.6,50.0,
4,4,12,26.3,10.0,968.0,124.0,4.4,30.0,
4,4,13,27.1,9.0,1023.0,161.0,4.3,20.0,
4,4,14,27.8,9.0,967.0,173.0,4.1,0.0,
4,4,15,28.0,9.0,852.0,138.0,3.4,330.0,
4,4,16,28.1,10.0,620.0,261.0,2.8,310.0,
4,4,17,28.3,10.0,369.0,189.0,2.1,280.0,
4,4,18,26.1,12.0,141.0,145.0,1.9,220.0,
4,4,19,23.9,13.0,43.0,38.0,1.7,160.0,
4,4,20,21.7,15.0,0.0,0.0,1.5,100.0,
4,4,21,20.9,14.0,0.0,0.0,2.5,100.0,
4,4,22,20.2,12.0,0.0,0.0,3.6,90.0,
4,4,23,19.4,11.0,0.0,0.0,4.6,90.0,
4,4,24,16.8,16.0,0.0,0.0,3.8,90.0,
4,5,1,14.3,22.0,0.0,0.0,2.9,80.0,
4,5,2,11.7,27.0,0.0,0.0,2.1,80.0,
4,5,3,11.5,28.0,0.0,0.0,1.7,40.0,
4,5,4,11.3,30.0,0.0,0.0,1.4,350.0,
4,5,5,11.1,31.0,0.0,0.0,1.0,310.0,
4,5,6,13.1,28.0,0.0,0.0,1.9,0.0,
4,5,7,15.2,25.0,54.0,18.0,2.7,60.0,
4,5,8,17.2,22.0,231.0,37.0,3.6,110.0,
4,5,9,20.0,17.0,476.0,61.0,3.3,100.0,
4,5,10,22.8,11.0,697.0,86.0,2.9,80.0,
4,5,11,25.6,6.0,872.0,106.0,2.6,70.0,
4,5,12,26.9,7.0,944.0,135.0,2.9,120.0,
4,5,13,28.1,7.0,1001.0,156.0,3.3,180.0,
4,5,14,29.4,8.0,943.0,184.0,3.6,230.0,
4,5,15,29.0,9.0,785.0,235.0,3.3,240.0,
4,5,16,28.7,9.0,600.0,316.0,2.9,260.0,
4,5,17,28.3,10.0,367.0,215.0,2.6,270.0,
4,5,18,25.9,12.0,216.0,80.0,2.2,270.0,
4,5,19,23.5,13.0,44.0,37.0,1.9,260.0,
4,5,20,21.1,15.0,0.0,0.0,1.5,260.0,
4,5,21,19.3,20.0,0.0,0.0,1.9,210.0,
4,5,22,17.4,24.0,0.0,0.0,2.2,170.0,
4,5,23,15.6,29.0,0.0,0.0,2.6,120.0,
4,5,24,14.3,31.0,0.0,0.0,2.6,130.0,
4,6,1,13.0,34.0,0.0,0.0,2.6,130.0,
4,6,2,11.7,36.0,0.0,0.0,2.6,140.0,
4,6,3,10.9,38.0,0.0,0.0,2.2,120.0,
4,6,4,10.2,41.0,0.0,0.0,1.9,90.0,
4,6,5,9.4,43.0,0.0,0.0,1.5,70.0,
4,6,6,10.9,40.0,0.0,0.0,1.9,80.0,
4,6,7,12.4,36.0,41.0,29.0,2.2,100.0,
4,6,8,13.9,33.0,183.0,109.0,2.6,110.0,
4,6,9,17.4,27.0,442.0,118.0,2.6,110.0,
4,6,10,20.9,22.0,692.0,144.0,2.6,120.0,
4,6,11,24.4,16.0,866.0,146.0,2.6,120.0,
4,6,12,26.3,14.0,964.0,174.0,2.4,130.0,
4,6,13,28.1,12.0,1019.0,195.0,2.3,130.0,
4,6,14,30.0,10.0,974.0,218.0,2.1,140.0,
4,6,15,30.2,11.0,861.0,197.0,2.4,180.0,
4,6,16,30.4,11.0,674.0,154.0,2.8,230.0,
4,6,17,30.6,12.0,458.0,111.0,3.1,270.0,
4,6,18,28.7,13.0,222.0,70.0,2.6,250.0,
4,6,19,26.9,15.0,49.0,25.0,2.0,240.0,
4,6,20,25.0,16.0,0.0,0.0,1.5,220.0,
4,6,21,22.8,21.0,0.0,0.0,1.9,180.0,
4,6,22,20.5,25.0,0.0,0.0,2.2,140.0,
4,6,23,18.3,30.0,0.0,0.0,2.6,100.0,
4,6,24,16.6,34.0,0.0,0.0,2.6,100.0,
4,7,1,15.0,38.0,0.0,0.0,2.6,100.0,
4,7,2,13.3,42.0,0.0,0.0,2.6,100.0,
4,7,3,12.4,44.0,0.0,0.0,2.9,100.0,
4,7,4,11.5,45.0,0.0,0.0,3.3,100.0,
4,7,5,10.6,47.0,0.0,0.0,3.6,100.0,
4,7,6,12.8,40.0,0.0,0.0,3.9,100.0,
4,7,7,15.0,34.0,56.0,19.0,4.3,110.0,
4,7,8,17.2,27.0,225.0,38.0,4.6,110.0,
4,7,9,20.0,24.0,465.0,57.0,3.9,120.0,
4,7,10,22.8,20.0,692.0,72.0,3.3,130.0,
4,7,11,25.6,17.0,865.0,83.0,2.6,140.0,
4,7,12,27.8,14.0,961.0,107.0,3.1,190.0,
4,7,13,30.0,12.0,1015.0,125.0,3.6,250.0,
4,7,14,32.2,9.0,956.0,158.0,4.1,300.0,
4,7,15,31.7,9.0,854.0,144.0,3.8,290.0,
4,7,16,31.1,10.0,674.0,135.0,3.4,280.0,
4,7,17,30.6,10.0,425.0,168.0,3.1,270.0,
4,7,18,28.0,12.0,188.0,125.0,2.6,230.0,
4,7,19,25.4,14.0,45.0,35.0,2.0,200.0,
4,7,20,22.8,16.0,0.0,0.0,1.5,160.0,
4,7,21,21.5,20.0,0.0,0.0,1.5,140.0,
4,7,22,20.2,24.0,0.0,0.0,1.5,110.0,
4,7,23,18.9,28.0,0.0,0.0,1.5,90.0,
4,7,24,17.6,30.0,0.0,0.0,2.2,100.0,
4,8,1,16.3,31.0,0.0,0.0,2.9,110.0,
4,8,2,15.0,33.0,0.0,0.0,3.6,120.0,
4,8,3,14.4,34.0,0.0,0.0,3.4,120.0,
4,8,4,13.9,36.0,0.0,0.0,3.3,110.0,
4,8,5,13.3,37.0,0.0,0.0,3.1,110.0,
4,8,6,14.4,35.0,0.0,0.0,3.3,110.0,
4,8,7,15.6,33.0,35.0,32.0,3.4,110.0,
4,8,8,16.7,31.0,225.0,95.0,3.6,110.0,
4,8,9,19.7,27.0,452.0,149.0,3.1,100.0,
4,8,10,22.6,22.0,637.0,235.0,2.6,100.0,
4,8,11,25.6,18.0,809.0,180.0,2.1,90.0,
4,8,12,27.3,16.0,958.0,178.0,2.1,140.0,
4,8,13,28.9,15.0,999.0,162.0,2.1,190.0,
4,8,14,30.6,13.0,948.0,151.0,2.1,240.0,
4,8,15,30.8,13.0,829.0,141.0,2.6,250.0,
4,8,16,30.9,13.0,665.0,124.0,3.1,270.0,
4,8,17,31.1,13.0,456.0,98.0,3.6,280.0,
4,8,18,28.9,14.0,220.0,66.0,2.4,250.0,
4,8,19,26.6,16.0,45.0,29.0,1.2,220.0,
4,8,20,24.4,17.0,0.0,0.0,0.0,0.0,
4,8,21,22.2,23.0,0.0,0.0,0.7,170.0,
4,8,22,20.0,28.0,0.0,0.0,1.4,140.0,
4,8,23,17.8,34.0,0.0,0.0,2.1,110.0,
4,8,24,16.5,38.0,0.0,0.0,2.1,120.0,
4,9,1,15.2,41.0,0.0,0.0,2.1,130.0,
4,9,2,13.9,45.0,0.0,0.0,2.1,140.0,
4,9,3,13.0,47.0,0.0,0.0,2.3,130.0,
4,9,4,12.0,48.0,0.0,0.0,2.4,130.0,
4,9,5,11.1,50.0,0.0,0.0,2.6,120.0,
4,9,6,13.1,45.0,0.0,0.0,3.1,110.0,
4,9,7,15.2,39.0,42.0,29.0,3.6,110.0,
4,9,8,17.2,34.0,199.0,103.0,4.1,100.0,
4,9,9,19.6,30.0,383.0,168.0,3.8,110.0,
4,9,10,22.0,27.0,578.0,227.0,3.4,130.0,
4,9,11,24.4,23.0,665.0,335.0,3.1,140.0,
4,9,12,26.1,20.0,662.0,374.0,3.1,140.0,
4,9,13,27.7,18.0,706.0,410.0,3.1,140.0,
4,9,14,29.4,15.0,688.0,413.0,3.1,140.0,
4,9,15,29.6,16.0,660.0,352.0,2.8,200.0,
4,9,16,29.8,16.0,574.0,276.0,2.4,250.0,
4,9,17,30.0,17.0,377.0,169.0,2.1,310.0,
4,9,18,28.1,20.0,195.0,96.0,1.9,320.0,
4,9,19,26.3,23.0,52.0,26.0,1.7,320.0,
4,9,20,24.4,26.0,0.0,0.0,1.5,330.0,
4,9,21,21.6,33.0,0.0,0.0,1.7,10.0,
4,9,22,18.9,39.0,0.0,0.0,1.9,50.0,
4,9,23,16.1,46.0,0.0,0.0,2.1,90.0,
4,9,24,15.4,48.0,0.0,0.0,2.3,100.0,
4,10,1,14.6,51.0,0.0,0.0,2.4,120.0,
4,10,2,13.9,53.0,0.0,0.0,2.6,130.0,
4,10,3,12.8,53.0,0.0,0.0,2.8,120.0,
4,10,4,11.7,54.0,0.0,0.0,2.9,110.0,
4,10,5,10.6,54.0,0.0,0.0,3.1,100.0,
4,10,6,12.3,50.0,0.0,0.0,3.3,100.0,
4,10,7,13.9,45.0,36.0,37.0,3.4,100.0,
4,10,8,15.6,41.0,187.0,130.0,3.6,100.0,
4,10,9,18.5,34.0,465.0,109.0,2.9,110.0,
4,10,10,21.5,28.0,708.0,108.0,2.2,120.0,
4,10,11,24.4,21.0,862.0,116.0,1.5,130.0,
4,10,12,26.1,19.0,964.0,124.0,2.7,180.0,
4,10,13,27.7,17.0,993.0,126.0,4.0,220.0,
4,10,14,29.4,15.0,966.0,124.0,5.2,270.0,
4,10,15,29.0,15.0,847.0,116.0,5.0,260.0,
4,10,16,28.7,16.0,672.0,102.0,4.8,250.0,
4,10,17,28.3,16.0,449.0,81.0,4.6,240.0,
4,10,18,27.0,18.0,237.0,55.0,4.3,240.0,
4,10,19,25.7,21.0,50.0,27.0,3.9,240.0,
4,10,20,24.4,23.0,0.0,0.0,3.6,240.0,
4,10,21,23.7,24.0,0.0,0.0,3.8,240.0,
4,10,22,22.9,24.0,0.0,0.0,3.9,250.0,
4,10,23,22.2,25.0,0.0,0.0,4.1,250.0,
4,10,24,20.5,28.0,0.0,0.0,3.2,200.0,
4,11,1,18.9,32.0,0.0,0.0,2.4,140.0,
4,11,2,17.2,35.0,0.0,0.0,1.5,90.0,
4,11,3,15.4,42.0,0.0,0.0,1.9,80.0,
4,11,4,13.5,48.0,0.0,0.0,2.2,60.0,
4,11,5,11.7,55.0,0.0,0.0,2.6,50.0,
4,11,6,13.4,50.0,0.0,0.0,2.8,70.0,
4,11,7,15.0,46.0,55.0,27.0,2.9,80.0,
4,11,8,16.7,41.0,227.0,56.0,3.1,100.0,
4,11,9,19.3,35.0,463.0,82.0,2.8,160.0,
4,11,10,21.8,30.0,686.0,102.0,2.4,210.0,
4,11,11,24.4,24.0,850.0,116.0,2.1,270.0,
4,11,12,25.3,23.0,953.0,124.0,3.1,280.0,
4,11,13,26.3,22.0,987.0,127.0,4.2,290.0,
4,11,14,27.2,21.0,962.0,124.0,5.2,300.0,
4,11,15,27.2,19.0,850.0,116.0,5.9,290.0,
4,11,16,27.2,18.0,682.0,102.0,6.5,270.0,
4,11,17,27.2,16.0,462.0,82.0,7.2,260.0,
4,11,18,25.2,18.0,223.0,56.0,5.8,250.0,
4,11,19,23.1,20.0,52.0,27.0,4.5,240.0,
4,11,20,21.1,22.0,0.0,0.0,3.1,230.0,
4,11,21,19.4,25.0,0.0,0.0,2.6,280.0,
4,11,22,17.8,29.0,0.0,0.0,2.0,330.0,
4,11,23,16.1,32.0,0.0,0.0,1.5,20.0,
4,11,24,14.4,37.0,0.0,0.0,1.7,50.0,
